SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
AP;1600303;Macapá;80008;G15936;NUCLEO DE MEDIDA SOCIOEDUCAO DE INT MASC - CESEI
AP;1600303;Macapá;80009;G39390;NUCLEO DE MEDIDA SOCIOEDUC DE INT FEMININA - CIFEM
BA;2905701;Camaçari;01256;F1942;COMUNIDADE DE ATENDIMENTO SOCIOEDUCATIVO - CASE IRMÃ DULCE
BA;2910727;Eunápolis;01258;F0866;CONJUNTO PENAL DE EUNÁPOLIS
BA;2910800;Feira de Santana;01250;F0119;COMUNIDADE DE ATENDIMENTO SOCIOEDUCATIVO ZILDA ARNS
BA;2910800;Feira de Santana;01251;F1410;CONJUNTO PENAL DE FEIRA DE SANTANA
BA;2913606;Ilhéus;01273;F0313;PRESÍDIO ADVOGADO ARISTON CARDOSO
BA;2914802;Itabuna;01259;F0060;CONJUNTO PENAL DE ITABUNA
BA;2918001;Jequié;01260;F1899;CONJUNTO PENAL DE JEQUIÉ
BA;2918001;Jequié;01260;F1899;CONJUNTO PENAL DE JEQUIÉ
BA;2918407;Juazeiro;01254;F1411;CONJUNTO PENAL DE JUAZEIRO
BA;2919207;Lauro de Freitas;01255;F1640;CONJUNTO PENAL DE LAURO DE FREITAS
BA;2927408;Salvador;01268;F0061;CASA DO ALBERGADO E EGRESSOS
BA;2927408;Salvador;01261;F0101;COMUNIDADE DE ATENDIMENTO SOCIOEDUCATIVO - CASE FEMININA
BA;2927408;Salvador;01264;F0309;COLONIA LAFAYETE COUTINHO
BA;2927408;Salvador;01265;F0312;CADEIA PUBLICA DE SALVADOR
BA;2927408;Salvador;01266;F0379;COMUNIDADE DE ATENDIMENTO SOCIOEDUCATIVO - CASE CIA
BA;2927408;Salvador;01267;F0380;COMUNIDADE DE ATENDIMENTO SOCIOEDUCATIVO - CASE SALVADOR
BA;2927408;Salvador;01269;F0865;PENITENCIÁRIA LEMOS BRITO
BA;2927408;Salvador;01262;F1157;CONJUNTO PENAL FEMININO
BA;2927408;Salvador;01263;F1898;PRESÍDIO SALVADOR
BA;2930501;Serrinha;01252;F0059;CONJUNTO PENAL DE SERRINHA
BA;2930709;Simões Filho;01257;F1158;COLÔNIA PENAL DE SIMÕES FILHO
BA;2931350;Teixeira de Freitas;01270;F0311;CONJUNTO PENAL TEXEIRA DE FREITAS
BA;2932903;Valença;01253;F1156;CONJUNTO PENAL DE VALENÇA
BA;2933307;Vitória da Conquista;01271;F1641;PRESÍDIO ADVOGADO NILTON GONÇALVES
BA;2933307;Vitória da Conquista;01272;F2124;CONJUNTO PENAL DE VITÓRIA DA CONQUISTA
CE;2300200;Acaraú;50082;D50000904;CADEIA PÚBLICA DE ACARAÚ
CE;2300309;Acopiara;50064;D50000894;CADEIA PÚBLICA DE ACOPIARA
CE;2300705;Alto Santo;50054;D50000097;CADEIA PÚBLICA DE ALTO SANTO
CE;2300754;Amontada;50061;D50001188;CADEIA PÚBLICA DE AMONTADA
CE;2301000;Aquiraz;50098;D50000887;INSTITUTO PENAL FEMININO DESA. AURI MOURA COSTA-IPF
CE;2301000;Aquiraz;50099;D50002226;UNIDADE PRISIONAL IRMÃ MARIA IMELDA LIMA PONTES
CE;2301109;Aracati;50092;D50001923;CADEIA PUBLICA DE ARACATI
CE;2301208;Aracoiaba;50094;D50000358;CADEIA PÚBLICA DE ARACOIABA
CE;2301406;Aratuba;50078;D50000091;CADEIA PÚBLICA DE ARATUBA
CE;2301901;Barbalha;50089;D50000340;CADEIA PUBLICA DE BARBALHA
CE;2301901;Barbalha;50090;D50002283;CADEIA PUBLICA DE JUAZEIRO DO NORTE - MASCULINA
CE;2302107;Baturité;50079;D50000899;CADEIA PÚBLICA DE BATURITÉ
CE;2302305;Bela Cruz;50083;D50001425;CADEIA PÚBLICA DE BELA CRUZ
CE;2302404;Boa Viagem;50125;D50000617;CADEIA PÚBLICA DE BOA VIAGEM
CE;2302503;Brejo Santo;50109;D50001438;CADEIA PÚBLICA DE BREJO SANTO
CE;2302800;Canindé;50076;D50001178;CADEIA PÚBLICA DE CANINDÉ
CE;2302909;Capistrano;50108;D50000088;CADEIA PÚBLICA DE CAPISTRANO
CE;2303006;Caridade;50077;D50000867;CADEIA PÚBLICA DE CARIDADE
CE;2303501;Cascavel;50086;D50001427;CADEIA PÚBLICA DE CASCAVEL
CE;2303709;Caucaia;50071;D50000360;CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE DES. FCO ADALBERTO OLIVEIRA BARROS LEAL
CE;2303709;Caucaia;50072;D50000900;CADEIA PÚBLICA DE CAUCAIA
CE;2304103;Crateús;50075;D50000913;UNIDADE DE SEMILIBERDADE DA REGIÃO DE CRATEÚS
CE;2304202;Crato;50091;D50001435;CADEIA PÚBLICA DE CRATO
CE;2304236;Croatá;50068;D50001443;CADEIA PÚBLICA DE CROATÁ
CE;2304400;Fortaleza;50116;D50000102;CENTRO EDUCACIONAL PATATIVA DO ASSARÉ
CE;2304400;Fortaleza;50114;D50000362;CENTRO EDUCACIONAL CARDEAL ALOÍSIO LORSCHEIDER
CE;2304400;Fortaleza;50119;D50000914;CENTRO EDUCACIONAL SÃO FRANCISCO
CE;2304400;Fortaleza;50117;D50000915;CENTRO SOCIOEDUCATIVO PASSARÉ
CE;2304400;Fortaleza;50073;D50001194;CENTRO EDUCACIONAL ALDACI BARBOSA MOTA
CE;2304400;Fortaleza;50120;D50001195;CENTRO EDUCACIONAL SÃO MIGUEL
CE;2304400;Fortaleza;50115;D50001450;SEMILIBERDADE MÁRTIR FRANCISCA
CE;2304400;Fortaleza;50118;D50001682;CENTRO EDUCACIONAL DOM BOSCO
CE;2304400;Fortaleza;50113;D50002539;CENTRO SOCIOEDUCATIVO CANINDEZINHO
CE;2304459;Fortim;50093;D50001441;CADEIA PÚBLICA DE FORTIM
CE;2305001;Guaraciaba do Norte;50069;D50001433;CADEIA PÚBLICA DE GUARACIABA DO NORTE
CE;2305407;Icó;50065;D50000094;CADEIA PÚBLICA DE ICÓ
CE;2305506;Iguatu;50066;D50000912;UNIDADE DE SEMILIBERDADE REGIONAL DE IGUATU
CE;2305803;Ipu;50070;D50000090;CADEIA PÚBLICA DE IPÚ
CE;2306256;Itaitinga;50100;D50000631;CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE  AGENTE LUCIANO ANDRADE LIMA
CE;2306256;Itaitinga;50101;D50000633;CASA DE PRIVAÇÃO PROVISORIA DE LIBERDADE-CPPL-II
CE;2306256;Itaitinga;50102;D50000896;INSTITUTO PSIQUIÁTRICO GOVERNADOR STÊNIO GOMES
CE;2306256;Itaitinga;50103;D50000903;INSTITUTO PRESÍDIO PROFESSOR OLAVO OLIVEIRA II
CE;2306256;Itaitinga;50104;D50001429;CASA DE PRIVAÇÃO PROVISORIA DE LIBERDADE-CPPL-III
CE;2306256;Itaitinga;50105;D50001924;CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE AGENTE PENITENCIÁRIO ELIAS ALVES DA SILVA
CE;2306256;Itaitinga;50106;D50002526;CENTRO DE EXECUÇÃO PENAL E INTEGRAÇÃO SOCIAL VASCO DAMASCENO WEYNE
CE;2306256;Itaitinga;50107;D50002569;CENTRO DE TRIAGEM E OBSERVAÇÃO CRIMINOLÓGICA
CE;2306405;Itapipoca;50062;D50001430;CASA DO ALBERGADO DE ITAPIPOCA
CE;2306504;Itapiúna;50095;D50001661;CADEIA PÚBLICA DE ITAPIÚNA
CE;2306553;Itarema;50126;D50001432;CADEIA PÚBLICA DE ITAREMA
CE;2306900;Jaguaribe;50060;D50001434;CADEIA PÚBLICA DE JAGUARIBE
CE;2307007;Jaguaruana;50052;D50000338;CADEIA PÚBLICA DE JAGUARUANA
CE;2307205;Jati;50110;D50000341;CADEIA PÚBLICA DE JATI
CE;2307304;Juazeiro do Norte;50121;D50000650;CENTRO SOCIOEDUCATIVO JOSÉ BEZERRA DE MENEZES
CE;2307304;Juazeiro do Norte;50122;D50000911;CENTRO DE SEMILIBERDADE REGIONAL DE JUAZEIRO DO NORTE
CE;2307304;Juazeiro do Norte;50124;D50001181;CADEIA PÚBLICA DE JUAZEIRO DO NORTE
CE;2307304;Juazeiro do Norte;50123;D50001927;PENITENCIÁRIO INDUSTRIAL REGIONAL DO CARIRI
CE;2307403;Jucás;50067;D50000901;CADEIA PÚBLICA DE JUCÁS
CE;2307601;Limoeiro do Norte;50055;D50000352;CADEIA PÚBLICA DE LIMOEIRO DO NORTE
CE;2307650;Maracanaú;50084;D50001921;CADEIA PUBLICA DE MARACANAU
CE;2307700;Maranguape;50085;D50000644;CADEIA PÚBLICA DE MARANGUAPE
CE;2308005;Massapê;50046;D50001180;CADEIA PÚBLICA DE MASSAPÊ
CE;2308708;Morada Nova;50056;D50000092;CADEIA PÚBLICA DE MORADA NOVA
CE;2309458;Ocara;50096;D50000339;CADEIA PUBLICA DE OCARA
CE;2309706;Pacatuba;50074;D50001922;PENITENCIÁRIA FRANCISCO HÉLIO VIANA DE ARAÚJO - PFHVA
CE;2309805;Pacoti;50080;D50001903;CADEIA PÚBLICA DE PACOTI
CE;2310100;Palmácia;50081;D50000361;CADEIA PÚBLICA DE PALMÁCIA
CE;2310852;Pindoretama;50087;D50000355;CADEIA PÚBLICA DE PINDORETAMA
CE;2311306;Quixadá;50053;D50000891;CADEIA PÚBLICA DE QUIXADÁ
CE;2311504;Quixeré;50057;D50002288;CADEIA PUBLICA DE QUIXERÉ
CE;2311801;Russas;50059;D50000081;CADEIA PÚBLICA DE RUSSAS
CE;2312205;Santa Quitéria;50088;D50000643;CADEIA PÚBLICA DE SANTA QUITÉRIA
CE;2312601;São Luís do Curu;50111;D50001663;CADEIA PÚBLICA DE SÃO LUÍS DO CURU
CE;2312908;Sobral;50050;D50000085;CADEIA PÚBLICA DE SOBRAL
CE;2312908;Sobral;50051;D50000349;PENITENCIÁRIO INDUSTRIAL REGIONAL DE SOBRAL
CE;2312908;Sobral;50049;D50000632;CASA DO ALBERGADO DE SOBRAL
CE;2312908;Sobral;50047;D50000916;CENTRO SOCIOEDUCATIVO DR. ZEZINHA PARENTE
CE;2312908;Sobral;50048;D50001683;UNIDADE DE SEMILIBERDADE DE SOBRAL
CE;2313104;Tabuleiro do Norte;50058;D50001182;CADEIA PÚBLICA DE TABULEIRO DO NORTE
CE;2313401;Tianguá;50043;D50000892;CADEIA PÚBLICA DE TIANGUÁ
CE;2313609;Ubajara;50045;D50001672;CADEIA PÚBLICA DE UBAJARA
CE;2313757;Umirim;50112;D50001925;CADEIA PÚBLICA DE UMIRIM
CE;2313807;Uruburetama;50063;D50001934;CADEIA PUBLICA DE URUBURETAMA
CE;2314003;Várzea Alegre;50097;D50000906;CADEIA PÚBLICA DE VÁRZEA ALEGRE
CE;2314102;Viçosa do Ceará;50044;D50001675;CADEIA PÚBLICA DE VIÇOSA DO CEARÁ
DF;5300108;Brasília;01279;F0004;PENITENCIÁRIA II DO DF (PDFII)
DF;5300108;Brasília;01284;F0124;UNIDADE DE INTERNAÇÃO DE SANTA MARIA
DF;5300108;Brasília;01275;F0125;UNIDADE DE INTERNAÇÃO DE SÃO SEBASTIÃO (UISS)
DF;5300108;Brasília;01280;F0559;CENTRO DE PROGRESSÃO PENITENCIÁRIA (CPP)
DF;5300108;Brasília;01281;F0805;PENITENCIÁRIA I DO DF (PDFI)
DF;5300108;Brasília;01286;F0941;UNIDADE DE INTERNAÇÃO DE PLANALTINA
DF;5300108;Brasília;01285;F0942;UNIDADE DE INTERNAÇÃO DE SAÍDA SISTEMÁTICA (UNISS)
DF;5300108;Brasília;01282;F1096;PENITENCIÁRIA FEMININA DO DISTRITO FEDERAL
DF;5300108;Brasília;01274;F1098;CENTRO DE INTERNAMENTO E REEDUCAÇÃO (CIR)
DF;5300108;Brasília;01283;F1217;UNIDADE DE INTERNAÇÃO RECANTO DAS EMAS
DF;5300108;Brasília;01276;F1363;CENTRO DE DETENÇÃO PROVISÓRIA (CDP)
DF;5300108;Brasília;01277;F1846;UNIDADE INEP 2
DF;5300108;Brasília;01278;F2407;UNIDADE DE  INTERNAÇÃO DE BRAZLÂNDIA
ES;3200607;Aracruz;50457;D50000432;CENTRO DE DETENÇÃO PROVISÓRIA DE ARACRUZ (CDPA)
ES;3200904;Barra de São Francisco;50474;D50000172;PENITENCIÁRIA REGIONAL DE BARRA DE SÃO FRANCISCO
ES;3201209;Cachoeiro de Itapemirim;50469;D50000110;UNIDADE DE INTERNAÇÃO PROVISÓRIA REGIONAL SUL
ES;3201209;Cachoeiro de Itapemirim;50470;D50000652;UNIDADE DE INTERNAÇÃO REGIONAL SUL
ES;3201209;Cachoeiro de Itapemirim;50472;D50000714;PENITENCIÁRIA REGIONAL DE CACHOEIRO DE ITAPEMIRIM
ES;3201209;Cachoeiro de Itapemirim;50468;D50001516;CENTRO PRISIONAL FEMININO DE CACHOEIRO DE ITAPEMIRIM
ES;3201209;Cachoeiro de Itapemirim;50471;D50002510;CENTRO DE DETENÇÃO PROVISÓRIA DE CACHOEIRO DE ITAPEMIRIM - CDPCI
ES;3201308;Cariacica;50440;D50000653;UNIDADE DE INTERNAÇÃO SOCIOEDUCATIVA - UNIS
ES;3201308;Cariacica;50441;D50000922;UNIDADE DE INTERNAÇÃO PROVISÓRIA - UNIP-II
ES;3201308;Cariacica;50442;D50001196;CENTRO SOCIOEDUCATIVO DE ATENDIMENTO AO ADOLESCENTE EM CONFLITO COM A LEI - CSE
ES;3201308;Cariacica;50443;D50001458;UNIDADE FEMININA DE INTERNAÇÃO - UFI
ES;3201308;Cariacica;50445;D50001493;PENITENCIÁRIA FEMININA DE CARIACICA
ES;3201308;Cariacica;50444;D50001694;UNIDADE DE INTERNAÇÃO PROVISORIA - UNIP -I
ES;3201506;Colatina;50464;D50000434;PENITENCIÁRIA DE SEGURANÇA MÉDIA DE COLATINA
ES;3201506;Colatina;50465;D50000464;CENTRO DE DETENÇÃO PROVISÓRIO DE COLATINA
ES;3201506;Colatina;50467;D50000716;PENITENCIÁRIA SEMIABERTA MASCULINA DE COLATINA
ES;3201506;Colatina;50466;D50002015;CENTRO PRISIONAL FEMININO DE COLATINA
ES;3202405;Guarapari;50458;D50000696;CENTRO DE DETENÇÃO PROVISÓRIA DE GUARAPARI
ES;3203205;Linhares;50463;D50000151;CENTRO DE RESSOCIALIZAÇÃO DE LINHARES
ES;3203205;Linhares;50461;D50001693;UNIDADE DE INTERNAÇÃO PROVISORIA REGIONAL NORTE
ES;3203205;Linhares;50462;D50001945;UNIDADE DE INTERNAÇÃO REGIONAL NORTE
ES;3203320;Marataízes;50473;D50001519;CENTRO DE DETENÇÃO PROVISÓRIA DE MARATAÍZES
ES;3204658;São Domingos do Norte;50478;D50001496;CENTRO DE DETENÇÃO PROVISÓRIA DE SÃO DOMINGOS DO NORTE
ES;3204906;São Mateus;50459;D50001249;CENTRO DE DETENÇÃO PROVISÓRIA DE SÃO MATEUS (CDP-SM)
ES;3204906;São Mateus;50460;D50001517;PENITENCIÁRIA REGIONAL DE SÃO MATEUS
ES;3205002;Serra;50447;D50000465;CENTRO DE DETENÇÃO PROVISORIA DE SERRA
ES;3205002;Serra;50446;D50002511;UNIDADE DE SEMILIBERDADE SERRA
ES;3205101;Viana;50475;D50001250;PENITENCIÁRIA DE SEGURANÇA MÁXIMA I
ES;3205101;Viana;50476;D50001734;PENITENCIÁRIA DE SEGURANÇA MÁXIMA II
ES;3205101;Viana;50477;D50002016;PENITENCIÁRIA AGRÍCOLA DO ESPÍRITO SANTO
ES;3205200;Vila Velha;50451;D50000431;PENITENCIÁRIA ESTADUAL DE VILA VELHA II
ES;3205200;Vila Velha;50452;D50000462;PENITENCIÁRIA SEMIABERTA DE VILA VELHA
ES;3205200;Vila Velha;50453;D50001010;PENITENCIARIA ESTADUAL DE VILA VELHA I (PEVV -I)
ES;3205200;Vila Velha;50448;D50001451;UNIDADE DE INTERNAÇÃO METROPOLITANA - UNIMETRO
ES;3205200;Vila Velha;50454;D50001494;PENITENCIÁRIA ESTADUAL DE VILA VELHA V (PEVV -V)
ES;3205200;Vila Velha;50455;D50001518;PENITENCIÁRIA ESTADUAL DE VILA VELHA III
ES;3205200;Vila Velha;50456;D50001751;CENTRO DE DETENÇÃO PROVISÓRIA DE VILHA VELHA
ES;3205200;Vila Velha;50450;D50001988;CASA DE CUSTÓDIA DE VILA VELHA
ES;3205200;Vila Velha;50449;D50002508;UNIDADE DE SEMILIBERDADE VILA VELHA
GO;5200100;Abadiânia;01287;F0910;UNIDADE PRISIONAL DE ABADIÂNIA
GO;5200258;Águas Lindas de Goiás;01288;F1448;UNIDADE PRISIONAL DE ÁGUAS LINDAS
GO;5200308;Alexânia;01289;F0645;UNIDADE PRISIONAL DE ALEXÂNIA
GO;5201108;Anápolis;01306;F0075;UNIDADE PRISIONAL DE ANÁPOLIS
GO;5201108;Anápolis;01305;F0521;CENTRO DE ATENDIMENTO SOCIOEDUCATIVO DE ANÁPOLIS - CASE ANÁPOLIS
GO;5201405;Aparecida de Goiânia;01297;F1913;PENITENCIÁRIA CORONEL ODENIR GUIMARÃES
GO;5203203;Barro Alto;01310;F2562;UNIDADE PRISIONAL DE BARRO ALTO
GO;5203302;Bela Vista de Goiás;01308;F1658;UNIDADE PRISIONAL DE BELA VISTA
GO;5208004;Formosa;01290;F1333;CENTRO DE ATENDIMENTO SOCIOEDUCATIVO - CASE - FORMOSA
GO;5208608;Goianésia;01294;F1173;UNIDADE PRISIONAL DE GOIANÉSIA
GO;5208707;Goiânia;01299;F0223;CENTRO DE ATENDIMENTO SOCIOEDUCATIVO CASE - GOIÂNIA
GO;5208707;Goiânia;01300;F0883;CASA DO ALBERGADO MINISTRO GUIMARÃES NATAL
GO;5208707;Goiânia;01298;F2056;CENTRO DE INTERNAÇÃO PROVISÓRIA-CIP
GO;5209705;Hidrolândia;01301;F1681;UNIDADE PRISIONAL DE HIDROLÂNDIA
GO;5211404;Itauçu;01302;F2581;UNIDADE PRISIONAL DE ITAUÇU
GO;5211503;Itumbiara;01296;F0078;UNIDADE PRISIONAL DE ITUMBIARA
GO;5211503;Itumbiara;01295;F0525;CENTRO DE RECEPÇÃO AO ADOLESCENTE INFRATOR
GO;5212501;Luziânia;01291;F0221;CENTRO DE ATENDIMENTO SOCIOEDUCATIVO - CASE - LUZIÂNIA
GO;5215231;Novo Gama;01292;F0333;UNIDADE PRISIONAL DE NOVO GAMA
GO;5218003;Porangatu;01307;F0772;CENTRO EDUCACIONAL DE INTERNAÇÃO PARA ADOLESCENTES DE PORANGATU - CEIP
GO;5218904;Rubiataba;01309;F2563;UNIDADE PRISIONAL DE RUBIATABA
GO;5219753;Santo Antônio do Descoberto;01293;F0334;UNIDADE PRISIONAL DE SANTO ANTÔNIO DO DESCOBERTO
GO;5220108;São Luís de Montes Belos;01304;F1446;UNIDADE PRISIONAL DE SÃO LUÍS DE MONTES BELOS
GO;5221601;Uruaçu;01303;F1653;UNIDADE PRISIONAL DE URUAÇU
MA;2100055;Açailândia;01311;F2172;UPR DE AÇAILÂNDIA
MA;2101202;Bacabal;01322;F2173;UPR DE BACABAL
MA;2101400;Balsas;01312;F2324;UPR DE BALSAS
MA;2103000;Caxias;01319;F0036;UPR DE CAXIAS
MA;2103000;Caxias;01318;F2546;CAAE CAXIAS
MA;2103208;Chapadinha;01334;F1624;UPR DE CHAPADINHA
MA;2103307;Codó;01335;F2322;UPR DE CODÓ
MA;2103604;Coroatá;01342;F2228;UPR DE COROATÁ
MA;2103752;Davinópolis;01313;F1882;UNIDADE PRISIONAL DE RESSOCIALIZAÇÃO DE DAVINOPOLIS
MA;2104800;Grajaú;01317;F2542;UPR DE GRAJAÚ
MA;2105302;Imperatriz;01314;F1883;CENTRAL DE CUSTODIA DE PRESOS DE JUSTIÇA DE IMPERATRIZ
MA;2105302;Imperatriz;01315;F2529;PENITENCIÁRIA REGIONAL DE IMPERATRIZ
MA;2105302;Imperatriz;01316;F2543;APAC DE IMPERATRIZ
MA;2105401;Itapecuru Mirim;01336;F2195;UPR DE ITAPECURU MIRIM
MA;2105401;Itapecuru Mirim;01337;F2197;APAC ITAPECURU MIRIM
MA;2107506;Paço do Lumiar;01343;F2479;UPR DE PAÇO DO LUMIAR
MA;2108207;Pedreiras;01339;F0600;UNIDADE PRISIONAL DE RESSOCIALIZAÃO DE PEDREIRAS
MA;2108207;Pedreiras;01338;F2198;APAC PEDREIRAS
MA;2108603;Pinheiro;01321;F2541;PENITENCIARIA REGIONAL DE PINHEIRO
MA;2109106;Presidente Dutra;01340;F2500;UPR DE PRESIDENTE DUTRA
MA;2109601;Rosário;01320;F1626;UNIDADE PRISIONAL DE RESSOCIALIZAÇÃO ROSÁRIO
MA;2111300;São Luís;01329;F0038;PENITENCIÁRIA REGIONAL DE SÃO LUÍS
MA;2111300;São Luís;01330;F0599;UNIDADE PRISIONAL DE RESSOCIALIZAÇÃO DO OLHO DAGUA
MA;2111300;São Luís;01331;F0601;UPR DE SANTA INÊS
MA;2111300;São Luís;01332;F0840;UPR DO ANIL
MA;2111300;São Luís;01333;F0841;UPR SÃO LUÍS 6
MA;2111300;São Luís;01323;F1138;PENITENCIÁRIA FEMININA DE PEDRINHAS
MA;2111300;São Luís;01324;F1139;UPR DE SÃO LUÍS 3
MA;2111300;São Luís;01325;F1140;UNIDADE PRISIONAL DE RESSOCIALIZAÇÃO MONTE CASTELO
MA;2111300;São Luís;01326;F1625;PENITENCIARIA DE PEDRINHAS
MA;2111300;São Luís;01327;F1881;UPR SÃO LUÍS 2
MA;2111300;São Luís;01328;F2533;UPR SÃO LUÍS 5
MA;2112209;Timon;01346;F1395;UPR DE TIMON
MA;2112209;Timon;01347;F2229;APC TIMON
MA;2112803;Viana;01344;F2534;APAC DE VIANA
MA;2112803;Viana;01345;F2538;UPR DE VIANA
MA;2114007;Zé Doca;01341;F2532;UPR DE ZÉ DOCA
MG;3100203;Abaeté;50192;D50001772;PRESIDIO DE ABAETE
MG;3100302;Abre Campo;50243;D50001299;PRESIDIO DE ABRE CAMPO
MG;3101607;Alfenas;50300;D50001767;PRESIDIO DE ALFENAS
MG;3101607;Alfenas;50301;D50002032;APAC DE ALFENAS
MG;3101706;Almenara;50228;D50001025;PRESIDIO DE ALMENARA
MG;3102605;Andradas;50311;D50000177;PRESIDIO DE ANDRADAS
MG;3103405;Araçuaí;50229;D50000990;PRESIDIO DOUTOR CARLOS VITORIANO
MG;3103504;Araguari;50290;D50002028;PRESIDIO DE ARAGUARI
MG;3104007;Araxá;50285;D50001285;PRESIDIO DE ARAXA
MG;3104007;Araxá;50284;D50002244;APAC ARAXÁ
MG;3104205;Arcos;50193;D50000441;ASSOCIAÇÃO DE PROTEÇÃO E ASSIST. AOS CONDENADOS APAC ARCOS
MG;3104908;Baependi;50313;D50000202;PRESIDIO DE BAEPENDI
MG;3105400;Barão de Cocais;50194;D50002033;PRESIDIO DE BARAO DE COCAIS
MG;3105608;Barbacena;50255;D50000176;HOSPITAL PSIQUIATRICO E JUDICIARIO JORGE VAZ
