SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
ES;3205200;VILA VELHA;50306;D50000431;PENITENCIÁRIA ESTADUAL DE VILA VELHA II
ES;3205200;VILA VELHA;50307;D50000462;PENITENCIÁRIA SEMIABERTA DE VILA VELHA
ES;3205200;VILA VELHA;50308;D50000981;PENITENCIÁRIA ESTADUAL DE VILA VELHA III (PEVV -III)
ES;3205200;VILA VELHA;50309;D50001010;PENITENCIARIA ESTADUAL DE VILA VELHA I (PEVV -I)
ES;3205200;VILA VELHA;50303;D50001451;UNIDADE DE INTERNAÇÃO METROPOLITANA - UNIMETRO
ES;3205200;VILA VELHA;50310;D50001494;PENITENCIÁRIA ESTADUAL DE VILA VELHA V (PEVV -V)
ES;3205200;VILA VELHA;50311;D50001751;CENTRO DE DETENÇÃO PROVISÓRIA DE VILHA VELHA
ES;3205200;VILA VELHA;50305;D50001988;CASA DE CUSTÓDIA DE VILA VELHA
ES;3205200;VILA VELHA;50304;D50002508;UNIDADE DE SEMILIBERDADE VILA VELHA
ES;3205309;VITORIA;50275;D50000463;PRESIDIO MILITAR DA PM/ES
MG;3100203;ABAETE;50442;D50001772;PRESIDIO DE ABAETE
MG;3100302;ABRE CAMPO;50481;D50001299;PRESIDIO DE ABRE CAMPO
MG;3101607;ALFENAS;50545;D50001767;PRESIDIO DE ALFENAS
MG;3101607;ALFENAS;50546;D50002032;APAC DE ALFENAS
MG;3101706;ALMENARA;50471;D50001025;PRESIDIO DE ALMENARA
MG;3102605;ANDRADAS;50486;D50000177;PRESIDIO DE ANDRADAS
MG;3103405;ARACUAI;50472;D50000990;PRESIDIO DOUTOR CARLOS VITORIANO
MG;3104007;ARAXA;50539;D50001285;PRESIDIO DE ARAXA
MG;3104007;ARAXA;50538;D50002244;APAC ARAXÁ
MG;3104205;ARCOS;50443;D50000441;ASSOCIAÇÃO DE PROTEÇÃO E ASSIST. AOS CONDENADOS APAC ARCOS
MG;3104908;BAEPENDI;50557;D50000202;PRESIDIO DE BAEPENDI
MG;3105400;BARAO DE COCAIS;50444;D50002033;PRESIDIO DE BARAO DE COCAIS
MG;3105608;BARBACENA;50498;D50000176;HOSPITAL PSIQUIATRICO E JUDICIARIO JORGE VAZ
MG;3105608;BARBACENA;50497;D50001529;PRESIDIO DE BARBACENA
MG;3106200;BELO HORIZONTE;50390;D50000528;CENTRO  SOCIOEDUCATIVO SÃO JERÔNIMO - CSESJ
MG;3106200;BELO HORIZONTE;50386;D50001067;CENTRO SOCIOEDUCATIVO SANTA TEREZINHA CSEST
MG;3106200;BELO HORIZONTE;50387;D50001068;CENTRO SOCIOEDUCATIVO HORTO
MG;3106200;BELO HORIZONTE;50392;D50001573;CENTRO SOCIOEDUCATIVO SANTA CLARA
MG;3106200;BELO HORIZONTE;50391;D50001753;CASA DO ALBERGADO PRESIDENTE JOAO PESSOA
MG;3106200;BELO HORIZONTE;50388;D50002024;COMPLEXO PENITENCIARIO FEMININO ESTEVAO PINTO
MG;3106200;BELO HORIZONTE;50385;D50002059;CENTRO SOCIOEDUCATIVO LINDÉIA - CSEL
MG;3106200;BELO HORIZONTE;50389;D50002060;CENTRO SOCIOEDUCATIVO ANDRADES -  CSEA
MG;3106705;BETIM;50395;D50001302;CERESP BETIM
MG;3107109;BOA ESPERANCA;50483;D50001028;PRESIDIO DE BOA ESPERANCA
MG;3107307;BOCAIUVA;50510;D50002464;PRESIDIO DE BOCAIUVA
MG;3109006;BRUMADINHO;50445;D50001521;PRESIDIO DE BRUMADINHO
MG;3111200;CAMPO BELO;50547;D50000703;APAC DE CAMPO BELO
MG;3111200;CAMPO BELO;50548;D50001029;PRESIDIO DE CAMPO BELO
MG;3111606;CAMPOS GERAIS;50556;D50001012;PRESIDIO DE CAMPOS GERAIS
MG;3111804;CANAPOLIS;50521;D50002207;APAC MASCULINA DE CANÁPOLIS
MG;3111804;CANAPOLIS;50522;D50002405;PRESIDIO DE CANÁPOLIS
MG;3113305;CARANGOLA;50491;D50002381;PRESIDIO DE CARANGOLA
MG;3113404;CARATINGA;50431;D50001286;PRESIDIO DE CARATINGA
MG;3113404;CARATINGA;50432;D50001498;APAC DE CARATINGA
MG;3113701;CARLOS CHAGAS;50474;D50002492;PRESIDIO DE CARLOS CHAGAS
MG;3114303;CARMO DO PARANAIBA;50479;D50000181;COMPLEXO PENITENCIARIO NOSSA SENHORA DO CARMO
MG;3115300;CATAGUASES;50507;D50001520;PRESIDIO DE CATAGUASES
MG;3115508;CAXAMBU;50549;D50001026;PRESIDIO DE CAXAMBU
MG;3118007;CONGONHAS;50508;D50002494;PRESIDIO DE CONGONHAS
MG;3118304;CONSELHEIRO LAFAIETE;50501;D50000739;PRESIDIO DE CONSELHEIRO LAFAIETE
MG;3118304;CONSELHEIRO LAFAIETE;50502;D50001499;APAC DE CONSELHEIRO LAFAIETE
MG;3118403;CONSELHEIRO PENA;50433;D50000717;PRESIDIO DE CONSELHEIRO PENA
MG;3118601;CONTAGEM;50396;D50000180;COMPLEXO PENITENCIARIO NELSON HUNGRIA
MG;3120904;CURVELO;50417;D50000179;PRESIDIO DE CURVELO
MG;3121605;DIAMANTINA;50480;D50000492;PRESIDIO REGIONAL DE DIAMANTINA
MG;3122306;DIVINOPOLIS;50418;D50001528;PRESIDIO FLORAMAR
MG;3122306;DIVINOPOLIS;50419;D50002062;CENTRO SOCIOEDUCATIVO DIVINÓPOLIS - CSEDV
MG;3124005;ERVALIA;50462;D50001784;PRESÍDIO DE ERVÁLIA
MG;3124906;EUGENOPOLIS;50509;D50001254;PRESIDIO DE EUGENÓPOLIS
MG;3125101;EXTREMA;50489;D50001300;PRESÍDIO DE EXTREMA
MG;3126109;FORMIGA;50430;D50001523;PENITENCIARIA DE FORMIGA
MG;3126703;FRANCISCO SA;50517;D50001766;PENITENCIARIA DE FRANCISCO SA
MG;3127107;FRUTAL;50542;D50001739;APAC DE FRUTAL
MG;3127701;GOVERNADOR VALADARES;50435;D50000228;CENTRO SOCIOEDUCATIVO GOVERNADOR VALADARES - CSEGV
MG;3127701;GOVERNADOR VALADARES;50434;D50001024;PENITENCIARIA FRANCISCO FLORIANO DE PAULA
MG;3127701;GOVERNADOR VALADARES;50437;D50001500;APAC DE GOVERNADOR DE VALADARES
MG;3127701;GOVERNADOR VALADARES;50436;D50001752;PRESIDIO DE GOVERNADOR VALADARES
MG;3128006;GUANHAES;50463;D50001497;PRESIDIO DE GUANHÃES
MG;3130903;INHAPIM;50438;D50001276;PRESIDIO DE INHAPIM
MG;3130903;INHAPIM;50439;D50002245;APAC INHAPIM
MG;3131158;IPABA;50429;D50000484;PENITENCIARIA DENIO MOREIRA DE CARVALHO
MG;3131307;IPATINGA;50440;D50001066;CENTRO SOCIOEDUCATIVO DE IPATINGA
MG;3131307;IPATINGA;50441;D50001771;CENTRO DE REMANEJAMENTO IPATINGA
MG;3131703;ITABIRA;50420;D50000491;PRESIDIO DE ITABIRA
MG;3132404;ITAJUBA;50550;D50001525;PRESIDIO DE ITAJUBA
MG;3133303;ITAOBIM;50475;D50000175;PRESIDIO DE ITAOBIM
MG;3133808;ITAUNA;50421;D50000984;PRESIDIO DE ITAUNA
MG;3133808;ITAUNA;50422;D50000989;APAC FEMININA DE ITAÚNA
MG;3133808;ITAUNA;50423;D50001736;APAC MASCULINA DE ITAÚNA
MG;3134202;ITUIUTABA;50519;D50000200;APAC DE ITUIUTABA
MG;3134400;ITURAMA;50543;D50001255;PRESÍDIO DE ITURAMA
MG;3134608;JABOTICATUBAS;50409;D50001501;PRESÍDIO DE JABOTICATUBAS
MG;3135209;JANUARIA;50511;D50001783;APAC DE JANUÁRIA
MG;3135803;JEQUITINHONHA;50478;D50001301;PRESÍDIO DE JEQUITINHONHA
MG;3136207;JOAO MONLEVADE;50412;D50000203;PRESIDIO DE JOAO MONLEVADE
MG;3136306;JOAO PINHEIRO;50454;D50001287;PRESIDIO DE JOAO PINHEIRO
MG;3136652;JUATUBA;50446;D50001275;PRESIDIO DE JUATUBA
MG;3136702;JUIZ DE FORA;50493;D50000726;PENITENCIARIA JOSE EDSON CAVALIERI
MG;3136702;JUIZ DE FORA;50494;D50001537;PENITENCIARIA PROFESSOR ARIOSVALDO DE CAMPOS PIRES
MG;3136702;JUIZ DE FORA;50492;D50001757;CASA DO ALBERGADO JOSE ALENCAR ROGEDO
MG;3136702;JUIZ DE FORA;50495;D50001821;CENTRO SOCIOEDUCATIVO JUIZ DE FORA - CSEJF
MG;3137205;LAGOA DA PRATA;50447;D50000985;APAC DE LAGOA DA PRATA
MG;3137601;LAGOA SANTA;50405;D50000198;PRESIDIO DE LAGOA SANTA
MG;3138203;LAVRAS;50551;D50001279;PRESIDIO DE LAVRAS
MG;3138401;LEOPOLDINA;50490;D50000487;PRESIDIO DE LEOPOLDINA
MG;3139300;MANGA;50512;D50001541;PRESÍDIO DE MANGA
MG;3139409;MANHUACU;50460;D50000154;APAC DE MANHUAÇU
MG;3139409;MANHUACU;50461;D50000468;PRESIDIO DE MANHUACU
MG;3139508;MANHUMIRIM;50464;D50000983;PRESÍDIO DE MANHUMIRIM
MG;3140001;MARIANA;50448;D50001273;PRESIDIO DE MARIANA
MG;3141108;MATOZINHOS;50449;D50002025;PRESIDIO DE MATOZINHOS
MG;3143104;MONTE CARMELO;50520;D50000152;PRESÍDIO DE MONTE CARMELO
MG;3143302;MONTES CLAROS;50515;D50000526;CENTRO SOCIOEDUCATIVO MONTES CLAROS - CSEMC
MG;3143302;MONTES CLAROS;50514;D50000735;PRESIDIO REGIONAL DE MONTES CLAROS
MG;3143302;MONTES CLAROS;50513;D50001785;PRESIDIO ALVORADA DE MONTES CLAROS
MG;3143906;MURIAE;50500;D50000197;PENITENCIARIA DOUTOR MANUEL MARTINS LISBOA JUNIOR
MG;3143906;MURIAE;50499;D50000486;PRESIDIO DE MURIAE
MG;3144300;NANUQUE;50473;D50001543;PRESIDIO REGIONAL DE NANUQUE
MG;3144805;NOVA LIMA;50394;D50000436;APAC  DE NOVA LIMA
MG;3144805;NOVA LIMA;50393;D50001992;PRESÍDIO DE NOVA LIMA
MG;3145307;NOVO CRUZEIRO;50476;D50002415;PRESÍDIO DE NOVO CRUZEIRO
MG;3145604;OLIVEIRA;50451;D50001542;PRESIDIO DE OLIVEIRA
MG;3146008;OURO FINO;50558;D50000438;PRESÍDIO DE OURO FINO
MG;3147006;PARACATU;50528;D50000155;APAC DE PARACATU
MG;3147006;PARACATU;50529;D50000991;PRESÍDIO DE PARACATU
MG;3147105;PARA DE MINAS;50424;D50001274;COMPLEXO PENITENCIARIO DOUTOR PIO CANEDO
MG;3147907;PASSOS;50456;D50002801;CENTRO  SOCIOEDUCATIVO DE PASSOS
MG;3148004;PATOS DE MINAS;50530;D50000527;CENTRO DE INTERNAÇÃO PROVISÓRIA  PATOS DE MINAS - CEIPPM
MG;3148004;PATOS DE MINAS;50531;D50001774;PRESIDIO SEBASTIAO SATIRO
MG;3148103;PATROCINIO;50532;D50000699;APAC DE PATROCÍNIO
MG;3148103;PATROCINIO;50534;D50001337;CENTRO SOCIOEDUCATIVO PATROCÍNIO - CSEP
MG;3148103;PATROCINIO;50533;D50001779;PENITENCIARIA DEPUTADO EXPEDITO DE FARIA TAVARES
MG;3148707;PEDRA AZUL;50482;D50000700;PRESÍDIO DE PEDRA AZUL
MG;3149309;PEDRO LEOPOLDO;50408;D50001764;PRESIDIO DE PEDRO LEOPOLDO
MG;3149903;PERDOES;50552;D50001252;APAC DE PERDÕES
MG;3151206;PIRAPORA;50457;D50001305;PRESIDIO DE PIRAPORA
MG;3151206;PIRAPORA;50458;D50001540;APAC DE PIRAPORA
MG;3151206;PIRAPORA;50459;D50002064;CENTRO SOCIOEDUCATIVO  PIRAPORA - CSEP
MG;3151404;PITANGUI;50450;D50001737;PRESÍDIO DE PITANGUI
MG;3152006;POMPEU;50416;D50001253;PRESÍDIO DE POMPEU
MG;3152105;PONTE NOVA;50425;D50001282;COMPLEXO PENITENCIARIO DE PONTE NOVA
MG;3152501;POUSO ALEGRE;50553;D50000439;APAC DE POUSO ALEGRE
MG;3152501;POUSO ALEGRE;50554;D50000485;PRESIDIO DE POUSO ALEGRE
MG;3152808;PRATA;50527;D50000196;PRESIDIO DE PRATA
MG;3153400;PRESIDENTE OLEGARIO;50455;D50000719;PRESIDIO DE PRESIDENTE OLEGARIO
MG;3154606;RIBEIRAO DAS NEVES;50397;D50000199;COMPLEXO PENAL PPP - UNIDADE II
MG;3154606;RIBEIRAO DAS NEVES;50398;D50000718;PARCERIA PUBLICO PRIVADA - UNIDADE I
MG;3154606;RIBEIRAO DAS NEVES;50401;D50000738;PRESIDIO INSPETOR JOSE MARTINHO DRUMOND
MG;3154606;RIBEIRAO DAS NEVES;50403;D50001023;PRESIDIO ANTONIO DUTRA LADEIRA
