SG_UF_PROVA;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_COORDENACAO;CO_LOCAL;NO_LOCAL_PROVA
MS;5003207;CORUMBA;20142;F15884;CPNU - ESCOLA ESTADUAL MARIA HELENA ALBANEZE
TO;1709500;GURUPI;20322;F15885;CPNU - CENTRO DE ENSINO MÉDIO ARY RIBEIRO VALADÃO FILHO
SE;2800308;ARACAJU;20282;F15886;CPNU - CCPA-COLEGIO DE CIENCIA PURA E APLICADA
SP;3530607;MOGI DAS CRUZES;20298;F15887;CPNU - EE APRÍGIO DE OLIVEIRA
AM;1303809;SAO GABRIEL DA CACHOEIRA;20014;F15888;CPNU - ESCOLA ESTADUAL SÃO GABRIEL
MT;5102504;CACERES;20147;F15889;CPNU - UNEMAT - UNIVERSIDADE DO ESTADO DE MATO GROSSO
CE;2311306;QUIXADA;20055;F15890;CPNU - EEMTI CORONEL VIRGILIO TAVORA
PE;2611606;RECIFE;20191;F15891;CPNU - UNIT CENTRO UNIVERSITÁRIO TIRADENTES
MG;3127701;GOVERNADOR VALADARES;20124;F15892;CPNU - EE DONA ADELAIDE MALZONE HUGO
AM;1301902;ITACOATIARA;20008;F15893;CPNU - ESCOLA ESTADUAL MARIA IVONE DE ARAUJO LEITE
PB;2504009;CAMPINA GRANDE;20176;F15894;CPNU - ECI PROF. ITAN PEREIRA
SC;4202404;BLUMENAU;20270;F15895;CPNU - CEDUP HERMANN HERING
PA;1501402;BELEM;20160;F15896;CPNU - ELITE EDUCAR
AP;1600501;OIAPOQUE;20019;F15897;CPNU - ESCOLA ESTADUAL JOAQUIM NABUCO
MG;3103405;ARACUAI;20115;F15898;CPNU - ESCOLA ESTADUAL PROFESSORA APARECIDA DUTRA
RJ;3300704;CABO FRIO;20218;F15899;CPNU - EM VEREADOR LEAQUIM SCHUINDT
RR;1400100;BOA VISTA;20255;F15900;CPNU - ESCOLA ESTADUAL ANA LIBORIA
MG;3170206;UBERLANDIA;20140;F15901;CPNU - ESCOLA ESTADUAL PROFESSORA JUVENÍLIA FERREIRA DOS SANTOS
SC;4205407;FLORIANOPOLIS;20275;F15902;CPNU - EEB PROF HENRIQUE STODIECK
PE;2609600;OLINDA;20185;F15903;CPNU - ESCOLA DE REFERENCIA EM ENSINO MEDIO GUEDES ALCOFORADO
BA;2927408;SALVADOR;20041;F15904;CPNU - COLEGIO ESTADUAL GÕES CALMON
MA;2108603;PINHEIRO;20107;F15905;CPNU - UNIDADE MAIS INTEGRAL - IEP
CE;2304400;FORTALEZA;20051;F15906;CPNU - CENTRO UNIVERSITÁRIO FAMETRO - CAMPUS CARNEIRO DA CUNHA
SP;3530607;MOGI DAS CRUZES;20299;F15907;CPNU - EE PROFª MARIA ISABEL DOS SANTOS MELLO
GO;5205497;CIDADE OCIDENTAL;20082;F15908;CPNU - COLÉGIO ESTADUAL DA POLICIA MILITAR DE GOIÁS  OCIDENTAL
AM;1303403;PARINTINS;20013;F15909;CPNU - ESCOLA ESTADUAL DOM GINO MALVESTIO
MG;3132404;ITAJUBA;20126;F15910;CPNU - ESCOLA ESTADUAL MAJOR JOÃO PEREIRA DE 1º E 2º GRAU
MG;3151206;PIRAPORA;20137;F15911;CPNU - ESCOLA ESTADUAL PROFESSORA HELOÍSA PASSOS
PB;2510808;PATOS;20180;F15912;CPNU - ESCOLA ESTADUAL CIDADÂ INTEGRAL MONSENHOR MANUEL VIERA
MS;5008305;TRES LAGOAS;20144;F15913;CPNU - AEMS- FACULDADES INTEGRADAS DE TRÊS LAGOAS
GO;5221858;VALPARAISO DE GOIAS;20100;F15914;CPNU - ESCOLA MUNICIPAL CÉU AZUL
PI;2211001;TERESINA;20203;F15915;CPNU - CETI PROFESSORA MARIA DE LOURDES REBELO
SP;3543402;RIBEIRAO PRETO;20305;F15916;CPNU - SEB COC RIBEIRANIA
BA;2903904;BOM JESUS DA LAPA;20021;F15917;CPNU - COLÉGIO ESTADUAL SÃO VICENTE DE PAULO
SP;3548500;SANTOS;20307;F15918;CPNU - EE PROFESSOR PRIMO FERREIRA
RS;4317509;SANTO ANGELO;20265;F15919;CPNU - ETE PRESIDENTE GETULIO VARGAS
DF;5300108;BRASILIA;20069;F15920;CPNU - CEUB
CE;2305506;IGUATU;20052;F15921;CPNU - EEMTI LICEU DR JOSE GONDIM
MG;3122306;DIVINOPOLIS;20123;F15922;CPNU - ESCOLA ESTADUAL SANTO TOMAZ DE AQUINO
MT;5107602;RONDONOPOLIS;20149;F15923;CPNU - ESCOLA ESTADUAL MAJOR OTAVIO PITALUGA
MA;2101400;BALSAS;20102;F15924;CPNU - ESCOLA   MUNICIPAL AGOSTINHO NEVES
SC;4204608;CRICIUMA;20274;F15925;CPNU - UNESC - UNIVERSIDADE DO EXTREMO SUL CATARINENSE
MG;3136702;JUIZ DE FORA;20130;F15926;CPNU - INSTITUTO ESTADUAL DE EDUCAÇÃO DE JUIZ DE FORA
GO;5208004;FORMOSA;20083;F15927;CPNU - COLEGIO ESTADUAL DE PERÍODO INTEGRAL HUGO LOBO
CE;2304400;FORTALEZA;20049;F15928;CPNU - CENTRO UNIVERSITÁRIO FAMETRO - CAMPUS CARNEIRO DA CUNHA
PR;4125506;SAO JOSE DOS PINHAIS;20214;F15929;CPNU - UNI SENAI PR
SC;4209102;JOINVILLE;20278;F15930;CPNU - EEB JOÃO COLIN
GO;5208608;GOIANESIA;20090;F15931;CPNU - COLÉGIO ESTADUAL JALLES MACHADO
PB;2504009;CAMPINA GRANDE;20175;F15932;CPNU - ESCOLA MUNICIPAL ROBERTO SIMONSEN
PE;2611606;RECIFE;20188;F15933;CPNU - EREM OLIVEIRA LIMA
GO;5208707;GOIANIA;20089;F15934;CPNU - CEPMG HUGO DE CARVALHO RAMOS
DF;5300108;BRASILIA;20064;F15935;CPNU - CEUB
RO;1100304;VILHENA;20254;F15936;CPNU - EEEMTI MARECHAL RONDON
BA;2926608;RIBEIRA DO POMBAL;20038;F15937;CPNU - COLEGIO EVENCIA BRITO
SP;3518800;GUARULHOS;20292;F15938;CPNU - EE HOMERO RUBENS DE SÁ
AC;1200401;RIO BRANCO;20003;F15939;CPNU - ESCOLA ESTADUAL  DE ENSINO FUNDAMENTAL E MÉDIO PE DIOGO FEIJÓ
PA;1502103;CAMETA;20163;F15940;CPNU - EMEF SÃO JOÃO BATISTA
SE;2802908;ITABAIANA;20284;F15941;CPNU - COLÉGIO ESTADUAL MURILO BRAGA
SP;3524402;JACAREI;20295;F15942;CPNU - E. M. E. F. PROFª BEATRIZ JUNQUEIRA DA SILVEIRA SANTOS
PA;1506807;SANTAREM;20172;F15943;CPNU - EMEF DEPUTADO UBALDO CORREA
BA;2917508;JACOBINA;20034;F15944;CPNU - CENTRO EDUCACIONAL DEOCLECIANO BARBOSA DE CASTRO
SC;4203006;CACADOR;20271;F15945;CPNU - ESCOLA JOVEM DE ENSINO MÉDIO IRMÃO LÉO
RS;4305108;CAXIAS DO SUL;20259;F15946;CPNU - COLEGIO ESTADUAL IMIGRANTE
SP;3534401;OSASCO;20300;F15947;CPNU - EE PROFESSORA FANNY MONZONI SANTOS
SP;3538709;PIRACICABA;20302;F15948;CPNU - EE PROF EDUIR BENEDICTO SCARPARI
SP;3541406;PRESIDENTE PRUDENTE;20303;F15949;CPNU - ASSOCIACAO EDUCACIONAL TOLEDO - TOLEDO PRUDENTE
RJ;3304557;RIO DE JANEIRO;20230;F15950;CPNU - COLÉGIO ESTADUAL MADRE TERESA DE CALCUTÁ
DF;5300108;BRASILIA;20068;F15951;CPNU - CEUB
PR;4106902;CURITIBA;20207;F15952;CPNU - UNISANTACRUZ
SP;3508504;CACAPAVA;20290;F15953;CPNU - EE MINISTRO JOSÉ DE MOURA RESENDE
SP;3550308;SAO PAULO;20316;F15954;CPNU - EE PROFESSOR LUIS MAGALHÃES DE ARAUJO
PA;1501709;BRAGANCA;20161;F15955;CPNU - EEEFMI LUIZ PAULINO MÁRTIRES
MA;2111300;SAO LUIS;20111;F15956;CPNU - UNICEUMA - CAMPUS RENASCENCA
BA;2927408;SALVADOR;20043;F15957;CPNU - CEEP ISAIAS ALVES
GO;5212501;LUZIANIA;20093;F15958;CPNU - CEPI OSVALDO DA COSTA MEIRELES
DF;5300108;BRASILIA;20067;F15959;CPNU - CEUB
MA;2103208;CHAPADINHA;20104;F15960;CPNU - C.E. DR. PAULO RAMOS
MA;2109106;PRESIDENTE DUTRA;20108;F15961;CPNU - COLEGIO MILITAR TIRADENTES XIX
SP;3536505;PAULINIA;20301;F15962;CPNU - EE GENERAL PORPHYRIO DA PAZ
SP;3547809;SANTO ANDRE;20306;F15963;CPNU - EE DR. AMÉRICO BRASILIENSE
AM;1302603;MANAUS;20010;F15964;CPNU - EE OLGA FACOLNE
CE;2307650;MARACANAU;20054;F15965;CPNU - EEMTI PROFESSOR ANTÔNIO MARTINS FILHO
MG;3134202;ITUIUTABA;20127;F15966;CPNU - UEMG
MG;3143302;MONTES CLAROS;20132;F15967;CPNU - ESCOLA ESTADUAL ELOY PEREIRA
PE;2611101;PETROLINA;20187;F15968;CPNU - ESCOLA ESTADUAL MOYSES BARBOSA
BA;2927408;SALVADOR;20039;F15969;CPNU - COLÉGIO ESTADUAL DA BAHIA - CENTRAL
MG;3101706;ALMENARA;20113;F15970;CPNU - ESCOLA ESTADUAL LAUDELINA DIAS LACERDA
DF;5300108;BRASILIA;20062;F15971;CPNU - COLÉGIO MARISTA JOÃO PAULO II
PB;2516201;SOUSA;20181;F15972;CPNU - ESCOLA CIDADÃ INTEGRAL MESTRE JÚLIO SARMENTO (POLI 2)
RJ;3304557;RIO DE JANEIRO;20231;F15973;CPNU - CIEP 382 ASPIRANTE FRANCISCO MEGA
PA;1504802;MONTE ALEGRE;20166;F15974;CPNU - ESCOLA ESTADUAL DE ENSINO MÉDIO PREFEITO CARIM MELÉM
ES;3205309;VITORIA;20078;F15975;CPNU - EMEF JUSCELINO KUBITSCHEK DE OLIVEIRA
RN;2408102;NATAL;20246;F15976;CPNU - ESCOLA ESTADUAL RAIMUNDO SOARES
RN;2408102;NATAL;20245;F15977;CPNU - CEEP PROFº JOÃO FAUSTINO FERREIRA NETO
SP;3548708;SAO BERNARDO DO CAMPO;20309;F15978;CPNU - FACULDADE ANHANGUERA - CAMPUS ATLÂNTICA SBC
PI;2207702;PARNAIBA;20197;F15979;CPNU - CEEP MINISTRO PETRONIO PORTELLA
RN;2408102;NATAL;20244;F15980;CPNU - E.E. GOVERNADOR WALFREDO GURGEL
MG;3135100;JANAUBA;20129;F15981;CPNU - ESCOLA ESTADUAL ROMULO SALES DE AZEVEDO
RJ;3306305;VOLTA REDONDA;20240;F15982;CPNU - COLÉGIO GETÚLIO VARGAS
RS;4301602;BAGE;20258;F15983;CPNU - E.E.E.B. PROFESSOR JUSTINO COSTA QUINTANA
TO;1702109;ARAGUAINA;20321;F15984;CPNU - COLÉGIO ESTADUAL GUILHERME DOURADO
RJ;3304557;RIO DE JANEIRO;20235;F15985;CPNU - CIEP 336 OCTÁVIO MALTA
